,Life
0.0033900000000000002,58334.882518610466
0.02343,707.1456109879297
0.018949999999999998,1058.9000352406947
0.01686,1328.2460839473706
0.010369999999999999,3559.2877193845143
0.00766,6905.602207917899
0.016149999999999998,1445.0760833350287
0.006500000000000001,10109.632358526545
0.00545,15554.519642208641
0.01064,3371.3569244806768
0.0105,3466.8059576420924
0.008369999999999999,5660.324845295918
0.00932,4472.539191220618
0.00877,5106.365644137696
0.01666,1359.6036712317189
0.02084,882.6672627371701
0.00383,40384.87021881108
0.005059999999999999,18801.906192480164
0.010490000000000001,3473.785479788299
0.00446,26287.038163641442
0.00444,26611.232549839842
0.006030000000000001,12109.493498065973
0.023,732.2452694827509
0.0209,877.8483569987285
0.01912,1040.8570026050156
0.012740000000000001,2322.035493173618
0.01443,1806.2067168544424
0.02149,832.5994024070982
0.018850000000000002,1069.7457784583132
0.020710000000000003,893.253000066161
0.0145,1788.8401051300461
0.00736,7564.475621643555
0.01308,2200.988291226229
0.01752,1232.4723344736421
0.02118,855.9012299101747
0.01327,2137.6125899520603
0.02088,879.4500222791304
0.00777,6686.183182051311
0.00413,32527.40640766077
0.01062,3384.7384496156146
0.00919,4610.797087768137
0.01594,1482.7605901325371
0.01623,1431.1164003010042
0.014539999999999999,1779.0341967211525
0.016210000000000002,1434.5863015918596
0.02195,799.8276815196747
0.013720000000000001,1998.480462749376
0.00869,5210.187011849322
0.01353,2055.433647347793
0.011960000000000002,2642.83112273413
0.018920000000000003,1062.1354340585322
0.01341,2092.7328140814125
0.013689999999999999,2007.3066571382408
0.0067,9410.10665005268
0.007940000000000001,6367.815355377869
0.008740000000000001,5144.916862668829
0.0069900000000000006,8521.540472997824
0.00838,5645.352304144865
0.010119999999999999,3748.3727890421465
0.016800000000000002,1337.5324404011901
0.01484,1708.11547122756
0.0116,2815.0180021782107
0.00928,4514.3818585611425
0.00685,8933.459453056557
0.00991,3919.667777100298
0.010660000000000001,3358.058190109415
0.015460000000000002,1574.9570994562293
0.0050999999999999995,18423.024933995643
0.00479,21703.224854633332
0.019510000000000003,1001.2551582032843
0.01828,1135.0622017137625
0.024730000000000002,639.0086377697064
0.01011,3756.261650408495
0.00578,13433.716824524723
0.00434,28327.342817474935
0.00485,21001.895398067623
0.01047,3487.8107928499735
0.00974,4067.4954151863058
0.01695,1314.5062367950059
0.01127,2988.8699406152673
0.00551,15132.15557781958
0.01918,1034.604733549103
0.01663,1364.4080648100025
0.01618,1439.8161136852812
0.0048,21583.87062579703
0.00535,16299.917790191612
0.00577,13491.272811230861
0.0060999999999999995,11774.688097693916
0.01564,1539.3495848832374
0.020829999999999998,883.474484225347
0.01939,1013.1829543486223
0.01281,2296.2709891136883
0.00425,30020.141785799166
0.018600000000000002,1097.6419260246894
0.01467,1747.743267068749
0.01425,1852.1044379793243
0.02234,773.6137712080646
0.016190000000000003,1438.0695036429345
0.01256,2390.41592424647
0.00615,11544.216301250432
0.02187,805.3788315515801
0.0054800000000000005,15341.100903923421
0.00432,28690.749892167813
0.01591,1488.2705862289367
0.0064600000000000005,10259.199209910239
0.00945,4340.658048049584
0.01409,1894.4651481692893
0.01128,2983.356441299263
0.01122,3016.678935806803
0.00456,24752.916560534664
0.0101,3764.176560664082
0.01056,3425.386806821965
0.01428,1844.3280061199948
0.00492,20226.620936854728
0.00902,4801.928865844102
0.0132,2160.6233652445812
0.01848,1111.4428356752737
0.02213,787.5568913066837
0.012029999999999999,2611.2730292374463
0.00417,31657.423831932792
0.01579,1510.6370245760622
0.0056,14530.934154083649
0.00467,23217.85326310059
0.01771,1206.9140697579844
0.016960000000000003,1312.9934524596943
0.006370000000000001,10608.520379058176
0.00853,5427.97996744635
0.0106,3398.2034646948473
0.00843,5571.408063757306
0.01119,3033.5598357027175
0.00409,33434.18129670101
0.0097,4103.5481925836675
0.00817,5973.285601205669
0.00953,4262.4988353905965
0.00864,5276.759576597462
0.01118,3039.2197752597335
0.01143,2902.5337334457304
0.009949999999999999,3886.106631521306
0.00531,16613.547762471386
0.00497,19699.359203632146
0.01134,2950.6082643792747
0.01112,3073.5302497088956
0.00994,3894.4546050115478
0.01304,2214.7075145958315
0.011460000000000001,2886.781825679597
0.00691,8753.219009121523
0.016870000000000003,1326.708258864608
0.01305,2211.265115874347
0.00936,4431.300007295097
0.008119999999999999,6055.749644244635
0.00862,5303.761161463223
0.02069,894.8994043733124
0.01609,1455.687456984148
0.02221,782.1986418417116
0.00658,9820.450170820488
0.016739999999999998,1346.9217469564733
0.00442,26941.557641687254
0.011300000000000001,2972.377237018603
0.012830000000000001,2288.9922618576798
0.00663,9646.166740404109
0.00768,6864.881454422612
0.01446,1798.7314819443607
0.01289,2267.372530849677
0.010539999999999999,3439.1065404784867
0.014130000000000002,1883.732880846495
0.00562,14402.325396759361
0.01794,1177.0789348013648
0.012580000000000001,2382.6626770581893
0.01532,1603.5589884246529
0.01447,1796.2505695967625
0.0059299999999999995,12613.921414559833
0.02964,456.5788591943131
0.011810000000000001,2712.508434864979
0.01111,3079.307760467738
0.01487,1701.2694442024476
0.00644,10335.27138797703
0.00472,22567.70832399916
0.015710000000000002,1525.8441832930787
0.012490000000000001,2417.867218850495
0.01512,1645.8633544319923
0.01604,1464.6245377150394
0.010150000000000001,3724.8613250495932
0.01354,2052.3727079778987
0.01078,3279.966051208173
0.00621,11276.733715553108
0.00645,10297.126521229284
0.01868,1088.5912078133185
0.01182,2707.7739136624823
0.018510000000000002,1107.9669919399482
0.01291,2260.237294808468
0.012320000000000001,2486.637283310144
0.02152,830.3977920468886
0.01393,1938.3728206748835
0.011689999999999999,2770.3524424852058
0.03772,294.0850269559703
0.01124,3005.506783570882
0.014480000000000002,1793.7750465768781
0.00378,41970.48316344021
0.019530000000000002,999.2887931930537
0.01889,1065.3864932597653
0.01471,1738.2896019799293
0.0091,4710.471465287642
0.01703,1302.480524915596
0.018090000000000002,1158.244131780531
0.01225,2515.8522922898446
0.00846,5527.764369040998
0.00623,11189.698519085567
0.005,19393.043363941826
0.00488,20664.158490595946
0.01336,2108.589552001374
0.01463,1757.2782402623084
0.00836,5675.359550360139
0.0047599999999999995,22067.408461558793
0.020030000000000003,952.0476341806951
0.01319,2163.942437162306
0.00718,8007.9858851566305
0.00825,5844.937373210908
0.024350000000000004,657.8113768803033
0.01982,971.4493395584054
0.00871,5183.92460439962
0.0159,1490.1144354045155
0.01421,1862.5536696629629
0.008230000000000001,5876.618400324466
0.0059900000000000005,12307.460725967136
0.00544,15626.675508583368
0.00894,4896.192345833143
0.00566,14150.311997106179
0.01076,3292.7823541180614
0.01191,2665.741260274928
0.01462,1759.674800583829
0.01946,1006.1979389920797
0.02512,620.5819622413029
0.008570000000000001,5372.2168555982025
0.00818,5957.0029948027095
0.01068,3344.8415533563775
0.014369999999999999,1821.3048729188883
0.01728,1265.9990099165316
0.01383,1966.6351121630682
0.029930000000000002,448.4678584726922
0.005019999999999999,19192.86945940644
0.02162,823.1252667133718
0.01156,2835.2335161281626
0.02661,557.3924127883027
0.02388,682.3080643104835
0.00514,18055.731794182127
0.0135,2064.6597282344146
0.02682,549.3101992498404
0.01836,1125.5200931534077
0.008,6261.062133034328
0.00683,8994.821546049927
0.01349,2067.749586994246
0.0077800000000000005,6666.775741455399
0.00889,4956.584147197347
0.01087,3223.2497705414266
0.01137,2934.445355641151
0.014580000000000001,1769.3127594552832
0.02289,738.8932179321125
0.02063,899.867543126686
0.005860000000000001,12986.596448238335
0.01724,1271.72679778155
0.01494,1685.4626115755318
0.020460000000000002,914.1835279458189
0.012,2624.72500747206
0.01259,2378.800876952078
0.009130000000000001,4676.87540487925
0.01042,3523.2650978230977
0.01558,1551.0764005974695
0.01749,1236.5859830328786
0.00632,10810.607944447474
0.009869999999999999,3953.6851117195833
0.00842,5586.075545155871
0.00993,3902.8307020509387
0.01417,1873.0961056632848
0.01041,3530.4237648848134
0.01374,1992.6302458881244
0.01523,1622.3811367929895
0.01358,2040.2004449198516
0.01303,2218.1583557853583
0.01016,3717.075492824686
0.02054,907.4020320017745
0.02499,626.6295491905539
0.0173,1263.1491205129294
0.02185,806.776154946572
0.01907,1046.1130009134245
0.011130000000000001,3067.7697369813686
0.016460000000000002,1392.1464547217859
0.01394,1935.5818203975139
0.00856,5386.073510146202
0.007240000000000001,7855.756474282243
0.01551,1564.9367859999907
0.01295,2246.072396664832
0.01242,2445.8176265699053
0.01135,2945.205156785541
0.010029999999999999,3820.3200823384072
0.01805,1163.2199212175174
0.020399999999999998,919.3224448808322
0.006860000000000001,8903.021637214393
0.011779999999999999,2726.790320898978
0.025160000000000002,618.7397676227996
0.01516,1637.2626989874975
0.00518,17699.55788642336
0.0046,24177.252391953603
0.009980000000000001,3861.2301753126903
0.01115,3056.299433325789
0.020800000000000003,885.903172695086
0.01035,3573.8586697861624
0.004690000000000001,22954.403143397332
0.00717,8033.802810722884
0.0076500000000000005,6926.103760000135
0.00605,12012.348672872757
0.01966,986.6549983662078
0.00572,13784.83875085997
0.02252,761.9710916603774
0.02305,729.254747148791
0.00554,14927.558895675991
0.01751,1233.8411451684192
0.013730000000000001,1995.5519785350846
0.02348,704.3156869064175
0.01715,1284.7650058645302
0.008140000000000001,6022.552298025791
0.01593,1484.5936732418609
0.00715,8085.826192718699
0.00826,5829.196634727585
0.016,1471.8367235930016
0.01097,3162.016449787458
0.01816,1149.6170653217255
0.0054,15920.511629975863
0.01461,1762.07651728725
0.028149999999999998,502.17771566478945
0.00982,3996.8611763941913
0.01036,3566.561529865306
0.01307,2204.4055101921667
0.00992,3911.2350450315394
0.00585,13041.22076662419
0.02206,792.2932080899086
0.0155,1566.9327874511869
0.01734,1257.4834209310288
0.01008,3780.0849799596444
0.00538,16070.627683082424
0.02472,639.4924820085918
0.00791,6422.259276344624
0.01445,1801.2177995872632
0.019100000000000002,1042.954379402915
0.01797,1173.27342439288
0.02536,609.6575198019575
0.005980000000000001,12357.733842640742
0.02274,748.1138889465423
0.016640000000000002,1362.8036256233072
0.01548,1570.9368587120173
0.01183,2703.052365548473
0.020120000000000002,943.9196671658786
0.007730000000000001,6764.699597010425
0.01789,1183.464950293329
0.02384,684.4594605536805
0.02042,917.6044043087676
0.01317,2170.6047059999155
0.01442,1808.709345641542
0.0042699999999999995,29630.91344149097
0.01345,2080.1821333993407
0.0224,769.7017503509389
0.02339,709.422545655157
0.00772,6784.553098142517
0.0134,2095.8890927472394
0.00977,4040.7801767751066
0.0187,1086.3469591059747
0.02082,884.2828748456343
0.01089,3210.8550647683974
0.01584,1501.2536321012299
0.01228,2503.2658317130836
0.0099,3928.129016327706
0.02605,579.8920418435858
0.00847,5513.334956653075
0.02002,952.9575741185221
0.01402,1913.479924116906
0.00692,8723.727945359838
0.00887,4981.067329848196
0.01159,2820.0506066499684
0.00937,4421.083126284803
0.019350000000000003,1017.2088933053095
0.008490000000000001,5484.6519145507955
0.007330000000000001,7635.702624001876
0.02169,818.094313044272
0.00808,6123.006263962929
0.005240000000000001,17185.177022865068
0.015130000000000001,1643.7065211389597
0.014140000000000002,1881.0647614943841
0.009519999999999999,4272.147788366607
0.01247,2425.801584316988
0.01881,1074.133336402052
0.01419,1867.8131665210253
0.00954,4252.883940329652
0.00568,14026.84486408824
0.0095,4291.548533420047
0.00519,17612.199081246254
0.01435,1826.3818320668477
0.013380000000000001,2102.2242212613237
0.015880000000000002,1493.8129666453046
0.01824,1139.8813013298943
0.00819,5940.789432562088
0.02128,848.2728598398379
0.0034700000000000004,54276.57255667797
0.00461,24036.528006562516
0.00732,7659.6768283003
0.006240000000000001,11146.56991609717
0.03756,296.3555921003003
0.0202,936.7865920396549
0.005730000000000001,13725.342584042288
0.00557,14727.190521350753
0.008539999999999999,5413.954764943288
0.02504,624.2925414939182
0.010960000000000001,3168.0572987393757
0.00781,6609.076801349819
0.01499,1674.313321993967
0.013779999999999999,1981.0104279386667
0.019739999999999997,979.0054670025728
0.005110000000000001,18330.13397889932
0.020550000000000002,906.5599450034271
0.00922,4578.303759116964
0.02113,859.7562228266158
0.01672,1350.0746628679244
0.019989999999999997,955.6956665757172
0.00709,8245.076609695532
0.00638,10568.804602363552
0.01114,3062.026153873625
0.00888,4968.802173087838
0.0063300000000000006,10769.716527290644
0.01738,1251.8565198625051
0.01515,1639.4062060268616
0.014830000000000001,1710.4071370215024
0.01362,2028.1414860591308
0.01433,1831.4811322578967
0.02963,456.8626939193489
0.01808,1159.4849210177374
0.00555,14860.305450181871
0.0043,29061.29613352108
0.014570000000000001,1771.7352544527523
0.00973,4076.4619857974467
0.01252,2406.0419727731582
0.01086,3229.475295793689
0.00563,14338.677481603205
0.004940000000000001,20013.15151851985
0.01911,1041.9048563488084
0.00643,10373.63549342344
0.01711,1290.6276690555069
0.01179,2722.0165894762918
0.01668,1356.415565881308
0.02135,842.9968376368469
0.02917,470.22823536047866
0.008960000000000001,4872.357045895211
0.02159,825.2964020381168
0.01476,1726.585434378999
0.02091,877.0492543873694
0.00452,25349.757119551967
0.01783,1191.200730699779
0.015380000000000001,1591.2015093448986
0.014119999999999999,1886.4069481023982
0.01202,2615.744957417859
0.008480000000000001,5498.964244151726
0.01034,3581.179239818925
0.01514,1641.5541426796667
0.01385,1960.9309203454156
0.01725,1270.2910183255924
0.0057599999999999995,13549.209937704178
0.019379999999999998,1014.1870732446519
0.00833,5720.839283958316
0.01267,2348.2577586039065
0.02375,689.339593954843
0.00835,5690.456594757727
0.01324,2147.4268850371145
0.01316,2173.9479567586336
0.01167,2780.1814403628973
0.01541,1585.0790109072236
0.00867,5236.657788998883
0.00789,6458.95924876681
0.01243,2441.7936866359782
0.01595,1480.93107657836
0.01832,1130.275229508099
0.01796,1174.539765470003
0.013800000000000002,1975.2404932587983
0.013519999999999999,2058.501781786613
0.0188,1075.2346727861263
0.01914,1038.7662886119247
0.01613,1448.5996044777487
0.006110000000000001,11728.027991965966
0.01654,1378.9832457559708
0.02137,841.498941353974
0.01902,1051.411096927566
0.02174,814.5305165814933
0.01221,2532.7896775345166
0.0111,3085.1023364608955
0.013960000000000002,1930.0187764325026
0.01504,1663.2798979314164
0.01055,3432.2359403241016
0.01721,1276.049552920322
0.01533,1601.4889163647072
0.02831,496.94201187441655
0.009460000000000001,4330.766026877489
0.01858,1099.9232017068805
0.00705,8353.967087281022
0.02205,792.9735064494367
0.01774,1202.9551554372156
0.01151,2860.8253175550235
0.01142,2907.8143818937997
0.010400000000000001,3537.605260024951
0.01453,1781.4777174609935
0.005200000000000001,17525.50053416285
0.00604,12060.769983784672
0.0185,1109.1236947956554
0.00925,4546.16710823034
0.01072,3318.6518300545977
0.013980000000000001,1924.480884193292
0.016280000000000003,1422.499375967799
0.0141,1891.7730654952811
0.017480000000000002,1237.962021649205
0.0073,7707.977711734184
0.00983,3988.167078616354
0.01217,2549.9069866449536
0.01534,1599.4230568524106
0.009710000000000002,4094.488228951095
0.02144,836.2893489096656
0.01964,988.5821602401263
0.01823,1141.0911306174514
0.00956,4233.755695164182
0.00579,13376.53869016143
0.01366,2016.194400695041
0.00881,5055.661742935862
0.016059999999999998,1461.0393402059099
0.02636,567.2626766644042
0.01379,1978.1221469802654
0.0117,2765.458400708126
0.017320000000000002,1260.3118702529403
0.00671,9377.115852963723
0.00536,16222.931950991624
0.00609,11821.635479570767
0.01632,1415.6645774487165
0.02119,855.1335149347816
0.0089,4944.412996743917
0.02391,680.7015411755808
0.01455,1776.5959585422563
0.01712,1289.1580472211856
0.02214,786.8839359928003
0.015210000000000001,1626.6111724593784
0.00891,4932.288481490756
0.00747,7311.953568917013
0.014060000000000001,1902.577718711055
0.017570000000000002,1225.6641334280139
0.00821,5908.568060672697
0.01807,1160.7278123841431
0.00957,4224.242015123887
0.005889999999999999,12824.824920480161
0.012289999999999999,2499.0923378828466
0.01651,1383.8963301791348
0.017750000000000002,1201.6400760554407
0.016300000000000002,1419.075480675545
0.02025,932.3716330761388
0.0123,2494.9297737419447
0.00625,11103.697878027646
0.00793,6385.883162029998
0.00885,5005.740043275369
0.013300000000000001,2127.868727938256
0.014660000000000001,1750.1193507459877
0.019920000000000004,962.133171976064
0.00907,4744.446352108906
0.0053,16693.405064288512
0.0071200000000000005,8164.848331862644
0.0114,2918.4210483555
0.006059999999999999,11964.227018149248
0.0103,3610.6978877985703
0.01536,1595.303928129822
0.01718,1280.3955653587632
0.010750000000000001,3299.219991079316
0.00839,5630.441357007783
0.00754,7158.017186605417
0.0115,2865.987218708597
0.030670000000000003,428.7767424766574
0.00858,5358.415763766233
0.02282,743.1736606297432
0.01581,1506.8725906301129
0.00759,7051.126909030629
0.01177,2731.5772226618074
0.014740000000000001,1731.2521483457783
0.02241,769.0527926332823
0.027100000000000003,538.8196590658844
0.01185,2693.6479947095204
0.009689999999999999,4112.63958077
0.01093,3186.2889252166497
0.03608,318.7498945360799
0.02043,916.7472882531705
0.00788,6477.431907523325
0.01855,1103.3591980494662
0.020370000000000003,921.9090695726434
0.010220000000000002,3670.8914804475335
0.011470000000000001,2881.561009458592
0.00852,5442.061973658931
0.022690000000000002,751.2280048680897
0.0108,3267.2278353140964
0.01852,1106.812195066975
0.00647,10221.487789571816
0.030600000000000002,430.58009257151315
0.01806,1161.9728108221072
0.01508,1654.53548356163
0.02126,849.7899011496719
0.01793,1178.3517745054678
0.02171,816.6658371143942
0.0066,9750.155745993427
0.00961,4186.519874273637
0.01684,1331.3301923714737
0.02644,564.0742261868697
0.01326,2140.8761634062926
0.02154,828.935168252922
0.01849,1110.2823079421837
0.01255,2394.307440413974
0.020980000000000002,871.487631305387
0.009380000000000001,4410.903046172426
0.00966,4140.103770752605
0.02116,857.4399370834719
0.01602,1468.2236410127653
0.00431,28875.11903403299
0.01995,959.365865327861
0.02181,809.5823452382938
0.019469999999999998,1005.2062993738699
0.013130000000000001,2184.0264932652076
0.02961,457.4312043316931
0.014289999999999999,1841.7472923275238
0.0126,2374.948913768056
0.01265,2355.8354620861896
0.00539,15995.298838633029
0.00575,13607.531653545611
0.01192,2661.13432348718
0.01436,1823.8405680678823
0.00892,4920.210360776777
0.02414,668.5815228736552
0.00649,10146.706038706872
0.01837,1124.3362497148307
0.02004,951.1390683047376
0.00681,9056.83997787475
0.01736,1254.6649992079347
0.01174,2746.0174223568947
0.01131,2966.9114078065445
0.00517,17787.583688875624
0.005030000000000001,19093.967792678228
0.02057,904.8794769979772
0.01636,1408.8814796895815
0.02603,580.7221217527556
0.023629999999999998,695.9327201926153
0.01294,2249.600500049728
0.01175,2741.19072086461
0.0235,703.1887389430391
0.01039,3544.809685974048
0.007980000000000001,6296.334655002254
0.01105,3114.3336085424116
0.01264,2359.638749146506
0.01071,3325.169028477543
0.01334,2114.9852812281733
0.02138,840.7515727777794
0.01857,1101.0666519117776
0.02674,552.3670858819152
0.02758,521.5600295079475
0.00455,24900.10147472541
0.00906,4755.856502040649
0.013869999999999999,1955.252767982092
0.010230000000000001,3663.2816042289537
0.01811,1155.7688408773204
0.01286,2278.1420407503856
0.01717,1281.8494338972137
0.01219,2541.3256635100875
0.00743,7402.242143952418
0.007690000000000001,6844.661076075352
0.01477,1724.2595106619992
0.019559999999999998,996.3506760115378
0.02151,831.1306369385904
0.01641,1400.4745037413138
0.009000000000000001,4825.22711951558
0.028120000000000003,503.1691550246913
0.01692,1319.0611453511185
0.01519,1630.8586306150019
0.02163,822.4035641581073
0.00487,20775.807724644645
0.00677,9182.884166821603
0.0189,1064.3010605100876
0.02197,798.449358997791
0.02546,605.1954038380142
0.01141,2913.1101341421695
0.02224,780.2041705478417
0.02393,679.6338533621164
0.00783,6571.041714768651
0.013090000000000001,2197.579380783101
0.02293,736.4647588337816
0.00635,10688.64817783101
0.0128,2299.9240189957522
0.02913,471.41972396653614
0.01763,1217.5724202719814
0.01227,2507.4502958645385
0.020960000000000003,873.0709637397598
0.01044,3509.0158622592653
0.006980000000000001,8549.976441222809
0.024079999999999997,671.710099686493
0.02302,731.0467331423911
0.01545,1576.973309184794
0.012480000000000002,2421.8292908957214
0.01845,1114.935949947781
0.01755,1228.3802660839563
0.02587,587.4311511118927
0.010289999999999999,3618.13715820653
0.02563,597.7277091861193
0.00914,4665.759915718139
0.00738,7517.563303097911
0.02729,531.8808684628578
0.00595,12510.47102876059
0.009800000000000001,4014.338659745835
0.01108,3096.742959321531
0.01489,1696.729430232282
0.010050000000000002,3804.1458919439824
0.01451,1786.380655174109
0.0081,6089.233171105002
0.0088,5068.263750891992
0.015220000000000001,1624.493983014698
0.01099,3149.9888495406367
0.00909,4721.7540556244385
0.01582,1504.99592198523
0.01731,1261.7298658700342
0.0069299999999999995,8694.390803543722
0.016890000000000002,1323.641032069601
0.01312,2187.402356682036
0.01864,1093.101756410081
0.00786,6514.625014360012
0.01648,1388.8371100683437
0.01819,1145.9508043813314
0.0193,1022.2770077095136
0.0094,4390.65258061734
0.007,8493.25106513093
0.030510000000000002,432.91643969454776
0.015,1672.0974204948309
0.00797,6314.087184657213
0.02104,866.7648408315193
0.019370000000000002,1015.1927671540454
0.01691,1320.5849897023436
0.01784,1189.905893011949
0.01777,1199.0167232351382
0.02145,835.5492909635395
0.01853,1105.6593000677653
0.00878,5093.615439781713
0.00521,17439.45558622911
0.00931,4482.942815200222
0.0177,1208.2382846581263
0.012310000000000001,2490.778102033882
0.01813,1153.301901028442
0.01149,2871.1637626171746
0.01949,1003.2276518599631
0.02509,621.9693219097458
0.02066,897.378032066583
0.016050000000000002,1462.8302053880145
0.01051,3459.8483995782144
0.01184,2698.34374185825
0.0064800000000000005,10183.990610147235
0.012750000000000001,2318.3270788267323
0.00596,12459.236274974368
0.016120000000000002,1450.3664526032824
0.01688,1325.1732439805342
0.01559,1549.1121621301386
0.02577,591.6869404994957
0.02364,695.3794834709822
0.00552,15063.479532239453
0.01983,970.5113135164902
0.00904,4778.805870434593
0.00723,7880.814224379033
0.01002,3828.4476129257537
0.02613,576.5904653932155
0.00924,4556.840022750617
0.01788,1184.7487241078923
0.02146,834.8102691168654
0.015300000000000001,1607.7118162944262
0.022510000000000002,762.610606330098
0.00528,16854.899816266952
0.01018,3701.58013068607
0.02288,739.5023150468891
0.0066500000000000005,9577.79249028356
0.017410000000000002,1247.6624028035958
0.02165,820.9631615765695
0.01627,1424.2162166977755
0.013890000000000001,1949.6004733515176
0.01768,1210.8936118032389
0.027530000000000002,523.3166995367633
0.02262,755.622391085608
0.00784,6552.151937025958
0.01877,1078.5494177821452
0.00515,17965.66367731594
0.01576,1516.3115667710344
0.01583,1503.122939087979
0.01325,2144.14758566666
0.00697,8578.559989523234
0.02359,698.1526572289688
0.021480000000000003,833.3353268723835
0.02191,802.5956563383018
0.020620000000000003,900.699809977842
0.00708,8272.09169225431
0.00571,13844.73345712394
0.01798,1172.009242106462
0.00816,5989.637890839497
0.01872,1084.110017237771
0.01368,2010.2623704010196
0.01866,1090.8427959996877
0.00749,7267.450126799503
0.02416,667.5437936193854
0.01925,1027.3851773594006
0.016239999999999997,1429.3864135154383
0.0061600000000000005,11498.958944561864
0.01133,2956.0269823879935
0.01323,2150.7140647075366
0.01472,1735.9387804211551
0.01787,1186.034700124088
0.012570000000000001,2386.5343483952374
0.01272,2329.4803782354707
0.00802,6226.096597703311
0.0197,982.8184493358967
0.00745,7356.882382746094
0.02248,764.5342601402873
0.01452,1783.9265309802079
0.022170000000000002,784.8705247110281
0.02257,758.7862236919368
0.02463,643.8733414119417
0.0195,1002.240637486865
0.02056,905.719094149769
0.0167,1353.2392494881933
0.01661,1367.6259049912228
0.01622,1432.849692244943
0.01678,1340.650693804777
0.02662,557.0032789774035
0.02279,745.020173475466
0.004900000000000001,20443.597444974923
0.00792,6404.030978309812
0.01322,2154.009216166458
0.01862,1095.3681220791348
0.01958,994.3995162078214
0.017329999999999998,1258.896390590155
0.00684,8964.059045078266
0.00939,4400.759590232736
0.00529,16773.853799153574
0.01549,1568.9328087290999
0.00851,5456.201093040717
0.00735,7588.102809701096
0.02334,712.2850906651045
0.02549,603.866861098999
0.00944,4350.585467216159
0.016030000000000003,1466.4223465957773
0.008830000000000001,5030.604126467381
0.0112,3027.9164261647074
0.01478,1721.9385233780667
0.021050000000000003,865.9816470920593
0.02481,635.1586868894143
0.02681,549.6908406784434
0.00744,7379.508019940386
0.016980000000000002,1309.97612091612
0.00474,22315.41515745318
0.0157,1527.762054909032
0.016649999999999998,1361.2021635438214
0.022260000000000002,778.8789939128411
0.01933,1019.2313599227846
0.01298,2235.5401793262517
0.02023,934.1336575969437
0.0053300000000000005,16455.584303119813
0.016010000000000003,1470.028430225811
0.0085,5470.397631304099
0.01027,3633.0879631489643
0.01891,1063.2173754155249
0.012369999999999999,2466.0946442224517
0.02346,705.4454993824448
0.01616,1443.3193955253842
0.00875,5132.016090076469
0.01401,1916.220858649366
0.02129,847.5159465069744
0.01561,1545.195440075914
0.014400000000000001,1813.7310323071683
0.009720000000000001,4085.4595420391743
0.01392,1941.1701663750232
0.00522,17354.057666208853
0.01679,1339.0901336842255
0.01144,2897.2681298888956
0.00556,14793.517424541214
0.01314,2180.6588214916537
0.00722,7905.996339812332
0.0075,7245.356225407515
0.01,3844.7841606915745
0.01498,1676.5338578810818
0.02535,610.1065991787848
0.014230000000000001,1857.3174735045786
0.00639,10529.3185032044
0.02095,873.8643338326435
0.02034,924.5072296706779
0.01952,1000.2712109125542
0.01565,1537.4087183547786
0.00918,4621.708386244774
0.01384,1963.779744038571
0.02978,452.63438301190143
0.03089,423.186447348737
0.019969999999999998,957.5279835165932
0.02264,754.3627062000747
0.01485,1705.8286428038125
0.02133,844.4989597201994
0.01176,2736.3773375528845
0.01481,1715.0050381536084
0.020079999999999997,947.5184882189722
0.00628,10976.600792657795
0.010740000000000001,3305.6773973029553
0.00967,4130.917220178189
0.01542,1583.0464334236783
0.01261,2371.106753083183
0.008220000000000002,5892.55946040883
0.01025,3648.135822425399
0.00975,4058.5596859284014
0.04028,261.21203390627574
0.02127,849.0308440533411
0.01815,1150.8432736457316
0.00863,5290.2334686041895
0.01598,1475.463859552168
0.0087,5197.029899514905
0.021570000000000002,826.7488677885184
0.00933,4462.1732807422395
0.023350000000000003,711.7111191870517
0.01908,1045.0584480222071
0.0068,9088.09829234013
0.01427,1846.9144237837388
0.01479,1719.6224584442125
0.017230000000000002,1273.1651424175182
0.011630000000000001,2800.004548536684
0.02684,548.550169582139
0.00636,10648.46773827596
0.01795,1175.8082668812297
0.023940000000000003,679.1010045260778
0.01377,1983.9053576047345
0.04376,225.07753772141717
0.01107,3102.5891447806202
0.01554,1558.9727879886213
0.01501,1669.8861406755377
0.03175,402.40614616579813
0.01438,1818.7747293814557
0.012960000000000001,2242.552997911042
0.02211,788.9055395408469
0.01634,1412.2665994699398
0.00622,11233.085756763538
0.00948,4311.087500773374
0.013210000000000001,2157.3123004158797
0.0049900000000000005,19494.332687767255
0.02131,846.0053239038873
0.00561,14466.40960194095
0.02352,702.0646456408692
0.02702,541.7843108798131
0.01955,997.3285280273099
0.02881,481.1266452453677
0.00923,4567.552174409421
0.00731,7683.768271980101
0.020870000000000003,880.2525901264075
0.02386,683.3824207160153
0.019760000000000003,977.107739659374
0.00763,6967.392152762875
0.011949999999999999,2647.38833273583
0.0212,854.3668895285097
0.023469999999999998,704.8802344390316
0.02572,593.8331997963771
0.01278,2307.257567225124
0.009890000000000001,3936.618897225934
0.0183,1132.6647180542352
0.01194,2651.9579034636577
0.004980000000000001,19596.435054700745
0.02594,584.4809049966715
0.019719999999999998,980.9090320112876
0.01079,3273.5872224856403
0.00908,4733.078941653088
0.013710000000000002,2001.415725584186
0.023809999999999998,686.0800719420107
0.01337,2105.4030990849556
0.00758,7072.305392371018
0.0046500000000000005,23485.950298465898
0.011980000000000001,2633.753610087427
0.02142,837.7725821342398
0.02602,581.1378685813428
